TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63
2022-06-21,-1.21804,-1.092815,,0.0,-2.571635,-1.499482,,-1.65864,0.108288,-0.193141
2022-06-22,0.340726,-1.35343,,0.0,-2.259717,-1.150484,,-1.638018,0.27256,-0.070007
2022-06-23,0.760276,-1.207311,,0.0,-2.108926,-0.721814,,-1.619962,0.491079,0.101855
2022-06-24,-0.474737,-1.251846,,0.0,-1.91908,-0.523463,,-1.559778,0.912068,0.37626
2022-06-27,0.86937,-1.581569,,0.0,-1.753766,-0.472177,,-1.518859,1.329858,0.656562
2022-06-28,-0.285427,-1.531728,,0.0,-1.616297,-0.4101,,-1.484917,1.76625,0.957263
2022-06-29,-0.980035,-1.447739,,0.0,-1.583323,-0.413937,,-1.449748,2.170866,1.275711
2022-06-30,-3.625806,1.594094,,0.0,-0.918993,-0.949892,,-1.421187,2.518727,1.664111
2022-07-01,0.215525,1.530545,,0.0,-0.259472,-1.624495,,-1.392658,2.766858,2.038161
2022-07-04,0.098995,1.464232,,0.0,0.418363,-2.166114,,-1.37005,2.886705,2.335665
2022-07-05,0.587942,1.425744,,0.0,1.201117,-2.321118,,-1.356324,2.922522,2.556903
2022-07-06,-0.044002,1.308897,,0.0,1.571275,-2.302131,,-1.346449,2.921727,2.703787
2022-07-07,0.178886,1.228851,,0.0,1.760602,-2.235299,,-1.338803,2.910634,2.799998
2022-07-08,0.00822,1.097847,,0.0,1.757695,-2.240414,,-1.326483,2.8804,2.859183
2022-07-11,-1.225915,1.268192,,0.0,1.795057,-2.284104,,-1.315658,2.837495,2.889045
2022-07-12,-0.496083,1.199877,,0.0,1.844505,-2.316326,,-1.308632,2.7843,2.893513
2022-07-13,-1.142232,1.292889,,0.0,1.867154,-2.414526,,-1.30368,2.70291,2.863065
2022-07-14,0.026538,1.069878,,0.0,1.848251,-2.473513,,-1.298691,2.611396,2.814105
2022-07-15,1.348102,0.984426,,0.0,1.789004,-2.450243,,-1.291634,2.528932,2.759892
2022-07-18,-0.034632,0.89675,,0.0,1.670487,-2.377833,,-1.285765,2.449664,2.702964
2022-07-19,-0.252107,0.574327,,0.0,1.660264,-2.366728,,-1.275823,2.373266,2.642764
2022-07-20,0.409001,0.485293,,0.0,1.595179,-2.271216,,-1.267891,2.307915,2.580397
2022-07-21,-0.183965,0.362175,,0.0,1.589065,-2.212139,,-1.25759,2.246832,2.519403
2022-07-22,1.375185,0.437208,,0.0,1.47173,-2.143673,,-1.24445,2.189838,2.464249
2022-07-25,1.019511,0.546064,,0.0,1.240014,-2.05058,,-1.231216,2.135036,2.412936
2022-07-26,1.585477,0.908434,,0.0,0.824348,-1.949737,,-1.21159,2.0783,2.358189
2022-07-27,0.285162,0.987761,,0.0,0.303511,-1.863186,,-1.190023,2.02762,2.304961
2022-07-28,0.034142,1.892611,,0.0,-0.228038,-1.781033,,-1.166574,1.985124,2.25798
2022-07-29,0.765728,-3.975328,,0.0,-0.868519,-1.589854,,-1.150491,1.944882,2.213113
2022-08-01,-1.001919,-2.771862,,0.0,-1.541946,-1.453169,,-1.144143,1.908328,2.167176
2022-08-02,-1.198671,-2.072648,,0.0,-1.737819,-1.36329,,-1.13862,1.875313,2.121957
2022-08-03,-0.26663,-1.868285,,0.0,-1.665649,-1.310817,,-1.139085,1.842616,2.07972
2022-08-04,-0.076049,-1.646636,,0.0,-1.483354,-1.271248,,-1.135917,1.813646,2.041695
2022-08-05,-1.609935,-1.101987,,0.0,-1.127142,-1.288094,,-1.140412,1.787623,2.00774
2022-08-08,1.160862,-0.805814,,0.0,-0.832571,-1.286674,,-1.142506,1.764174,1.975245
2022-08-09,1.408602,-0.763592,,0.0,-0.689665,-1.217276,,-1.141277,1.742302,1.944987
2022-08-10,0.391978,-0.762125,,0.0,-0.705297,-1.127876,,-1.132286,1.721979,1.918215
2022-08-11,-0.64808,-1.111317,,0.0,-0.857714,-1.011427,,-1.126098,1.701934,1.892213
2022-08-12,0.310173,-1.020433,,0.0,-1.011295,-0.872294,,-1.124308,1.680671,1.867289
2022-08-15,0.4773,-1.14087,,0.0,-1.430362,-0.757437,,-1.127208,1.661981,1.843519
2022-08-16,1.144789,-0.892362,,0.0,-2.114961,-0.558847,,-1.129973,1.645486,1.821863
2022-08-17,-0.775864,-0.856516,,0.0,-2.311833,-0.306322,,-1.135414,1.62971,1.801563
2022-08-18,-0.002195,-0.776613,,0.0,-2.311913,0.02584,,-1.135715,1.614352,1.78338
2022-08-19,-0.189619,-0.805089,,0.0,-2.148698,0.520738,,-1.130184,1.599655,1.765769
2022-08-22,0.833201,-0.836031,,0.0,-1.816495,1.099456,,-1.122119,1.585467,1.749592
2022-08-23,0.793395,-0.776619,,0.0,-1.43242,1.661176,,-1.117356,1.564083,1.730471
2022-08-24,-0.490473,-1.271162,,0.0,-1.088119,1.842413,,-1.123923,1.538922,1.70761
2022-08-25,-0.145067,-1.325555,,0.0,-0.880644,1.851555,,-1.132313,1.51739,1.686002
2022-08-26,0.624407,-1.700486,,0.0,-0.679895,1.847845,,-1.139377,1.498425,1.665709
2022-08-29,0.772963,-1.53485,,0.0,-0.283872,1.829997,,-1.13919,1.481298,1.647333
2022-08-30,0.140039,-1.80587,,0.0,0.313372,1.873668,,-1.141576,1.462166,1.628836
2022-08-31,2.445612,-0.664787,,0.0,1.582562,2.08948,,-1.12745,1.439154,1.608618
2022-09-01,0.867234,-0.602051,,0.0,2.403007,2.254179,,-1.102238,1.418144,1.588618
2022-09-02,0.221572,-0.688923,,0.0,2.521198,2.338981,,-1.068281,1.398023,1.567564
2022-09-05,-0.20624,-2.482147,,0.0,2.358522,2.420919,,-1.03145,1.381157,1.546845
2022-09-06,-2.492955,-0.839334,,0.0,1.932152,2.351941,,-1.007791,1.366824,1.525907
2022-09-07,-1.17267,-0.790845,,0.0,1.656094,2.227833,,-0.981509,1.352761,1.505739
2022-09-08,-0.730621,-0.571228,,0.0,1.395014,2.109627,,-0.952638,1.339096,1.485351
2022-09-09,0.666274,-0.694363,,0.0,1.240161,2.050051,,-0.914317,1.328985,1.467804
2022-09-12,0.259259,-0.598679,,0.0,1.191618,1.998675,,-0.873732,1.321447,1.453207
2022-09-13,-0.526156,-0.444786,,0.0,1.149906,1.938152,,-0.841107,1.312196,1.43946
2022-09-14,-0.705555,-0.599643,,0.0,0.926231,1.851768,,-0.80377,1.305319,1.427724
2022-09-15,-0.073099,-0.938922,,0.0,0.778376,1.796521,,-0.773109,1.300254,1.417515
2022-09-16,-0.752018,-0.664559,,0.0,0.684611,1.738633,,-0.731902,1.297028,1.410562
2022-09-19,-0.525502,-0.52745,,0.0,0.604889,1.685328,,-0.694325,1.28937,1.404427
2022-09-20,-3.811878,4.317427,,0.0,0.465229,1.509134,,-0.72034,1.274638,1.396111
2022-09-21,-1.43288,3.196464,,0.0,1.215893,1.297643,,-0.768962,1.244853,1.376955
2022-09-22,1.11208,2.63466,,0.0,1.950418,1.15413,,-0.811889,1.215191,1.36222
2022-09-23,-1.567589,2.429858,,0.0,2.387138,0.966129,,-0.88574,1.176711,1.344759
2022-09-26,-2.202338,2.520045,,0.0,2.776714,0.667284,,-1.004218,1.124082,1.309927
2022-09-27,0.566842,2.103734,,0.0,2.637058,0.344526,,-1.070662,1.084192,1.283951
2022-09-28,0.407154,1.822809,,0.0,2.293188,-0.024686,,-1.141583,1.044151,1.262502
2022-09-29,0.154558,1.415872,,0.0,2.088844,-0.559597,,-1.222596,0.997977,1.239131
2022-09-30,0.420979,1.215364,,0.0,1.954674,-1.207312,,-1.315951,0.949333,1.214401
2022-10-03,1.642524,1.296799,,0.0,1.697846,-1.757991,,-1.380305,0.906888,1.196727
2022-10-04,0.368249,1.16767,,0.0,1.418022,-2.119877,,-1.446205,0.869292,1.183199
2022-10-05,0.01163,1.037692,,0.0,1.26449,-2.233686,,-1.519645,0.829615,1.170815
2022-10-06,0.117943,0.944884,,0.0,1.113591,-2.218192,,-1.573231,0.792441,1.160712
2022-10-07,-0.89918,0.930218,,0.0,1.094592,-2.184958,,-1.64577,0.754803,1.151305
2022-10-10,-0.101784,0.790572,,0.0,1.281209,-2.14552,,-1.70027,0.710725,1.140848
2022-10-11,0.880762,0.746589,,0.0,1.319586,-2.078106,,-1.730391,0.672157,1.133773
2022-10-12,0.377903,0.677922,,0.0,1.302372,-2.005216,,-1.776512,0.635566,1.127515
2022-10-13,0.389311,0.621167,,0.0,1.331572,-1.931785,,-1.808752,0.600349,1.122142
2022-10-14,0.274131,0.538748,,0.0,1.370136,-1.873911,,-1.826886,0.566093,1.11869
2022-10-17,1.232996,0.7526,,0.0,1.008836,-1.801589,,-1.812789,0.534241,1.118699
2022-10-18,0.552902,1.07679,,0.0,0.363867,-1.740065,,-1.777003,0.497743,1.121165
2022-10-19,-0.785433,-1.525845,,0.0,-0.141126,-1.641088,,-1.78905,0.44634,1.120639
2022-10-20,0.96115,-1.947297,,0.0,-0.953277,-1.519976,,-1.792162,0.390791,1.119172
2022-10-21,0.466468,-2.358306,,0.0,-1.713578,-1.437833,,-1.818842,0.336659,1.119938
2022-10-24,0.426755,-2.724013,,0.0,-2.320654,-1.331758,,-1.838594,0.281431,1.120757
2022-10-25,1.478189,-3.412861,,0.0,-2.525385,-1.159053,,-1.82467,0.220848,1.122723
2022-10-26,-0.468812,-2.621354,,0.0,-2.443618,-1.009313,,-1.830808,0.152343,1.12664
2022-10-27,0.848132,-2.123421,,0.0,-2.306528,-0.850132,,-1.795389,0.074557,1.129993
2022-10-28,-0.189353,-1.852369,,0.0,-2.155284,-0.680693,,-1.736131,-0.010686,1.134432
2022-10-31,-0.285673,-1.628918,,0.0,-2.023885,-0.501501,,-1.669522,-0.105096,1.141417
2022-11-01,0.034389,-1.742864,,0.0,-1.898186,-0.34779,,-1.595605,-0.209927,1.150761
2022-11-02,-0.186026,-1.544295,,0.0,-1.789495,-0.176582,,-1.487753,-0.333509,1.159433
2022-11-03,-0.666316,-1.383999,,0.0,-1.644955,0.024686,,-1.409496,-0.470074,1.169322
2022-11-07,1.159477,-1.179949,,0.0,-1.559203,0.329686,,-1.329897,-0.616641,1.180764
2022-11-08,-0.466553,-1.450457,,0.0,-1.464826,0.789815,,-1.261451,-0.783397,1.192771
2022-11-09,-1.653844,-1.27061,,0.0,-1.434718,1.299192,,-1.206819,-0.957071,1.205435
2022-11-10,0.933087,-1.141058,,0.0,-1.402936,1.764598,,-1.136306,-1.117429,1.220636
2022-11-11,-0.183637,-1.047783,,0.0,-1.35746,2.035922,,-1.072562,-1.282311,1.239324
2022-11-14,0.381262,-0.958824,,0.0,-1.283316,2.12472,,-1.018958,-1.444137,1.259383
2022-11-15,-1.044763,-0.837107,,0.0,-1.257337,2.079945,,-0.96736,-1.595054,1.28144
2022-11-16,-0.216183,-0.970196,,0.0,-1.308948,1.964607,,-0.91805,-1.717238,1.304172
2022-11-17,-0.734028,-0.937107,,0.0,-1.353263,1.84646,,-0.878751,-1.79119,1.327696
2022-11-18,-0.648947,-1.275098,,0.0,-1.439656,1.789283,,-0.863479,-1.834663,1.352272
2022-11-21,-1.672188,-1.194606,,0.0,-1.391973,1.689134,,-0.890719,-1.857733,1.378033
2022-11-22,0.785435,-1.195707,,0.0,-1.344701,1.625997,,-0.893099,-1.86884,1.405379
2022-11-23,0.300897,-1.323683,,0.0,-1.398929,1.580314,,-0.88522,-1.87111,1.432113
2022-11-24,-0.193907,-1.870444,,0.0,-1.479148,1.497431,,-0.891463,-1.856843,1.458614
2022-11-25,-0.775753,-1.647528,,0.0,-1.462822,1.424872,,-0.922766,-1.834504,1.486044
2022-11-28,-0.783478,-1.759468,,0.0,-1.271424,1.319857,,-0.969359,-1.806921,1.510033
2022-11-29,0.300453,-1.613701,,0.0,-1.177082,1.229905,,-1.063676,-1.774561,1.539979
2022-11-30,-0.475101,-1.498259,,0.0,-1.033989,1.141574,,-1.186674,-1.745352,1.562021
2022-12-01,0.514192,-1.344338,,0.0,-1.017119,1.068062,,-1.312069,-1.723789,1.580153
2022-12-02,-0.302305,-1.224734,,0.0,-0.898521,0.999155,,-1.446077,-1.713522,1.594446
2022-12-05,1.04989,-1.069048,,0.0,-1.175999,0.984475,,-1.523102,-1.709693,1.60622
2022-12-06,-0.531349,-1.63206,,0.0,-1.471794,0.91458,,-1.591185,-1.7058,1.616243
2022-12-07,-0.124829,-1.45966,,0.0,-1.403491,0.845067,,-1.653446,-1.697477,1.620156
2022-12-08,-0.475689,-1.705551,,0.0,-1.399256,0.821899,,-1.740363,-1.681305,1.624337
2022-12-09,-0.296338,-1.998131,,0.0,-1.275651,0.728095,,-1.843327,-1.669024,1.623368
2022-12-12,-0.153718,-1.80193,,0.0,-1.002832,0.599091,,-1.94512,-1.653884,1.623371
2022-12-13,0.288341,-1.857202,,0.0,-0.262448,0.373966,,-2.038703,-1.639147,1.620896
2022-12-14,-0.755125,-1.764661,,0.0,0.539796,0.091569,,-2.144462,-1.629834,1.615
2022-12-15,-1.729223,-1.375708,,0.0,2.324857,-0.447111,,-2.260918,-1.626403,1.60409
2022-12-16,0.595232,-1.284168,,0.0,2.698952,-1.130178,,-2.369508,-1.59767,1.597278
2022-12-19,0.049361,-1.172896,,0.0,2.611934,-1.832532,,-2.351402,-1.549158,1.604089
2022-12-20,-0.58661,-1.500806,,0.0,2.590133,-2.189919,,-2.289543,-1.454469,1.664154
2022-12-21,0.039983,-1.772651,,0.0,2.230599,-2.369672,,-2.264267,-1.379632,1.698946
2022-12-22,0.912426,-1.748583,,0.0,1.987898,-2.355118,,-2.174837,-1.272866,1.752198
2022-12-23,0.429481,-1.560626,,0.0,1.824919,-2.271339,,-1.994957,-1.108354,1.887408
2022-12-26,1.428833,-1.3358,,0.0,1.596601,-2.09712,,-1.827008,-0.990885,1.982231
2022-12-27,1.041542,-1.236165,,0.0,1.304631,-1.886311,,-1.665246,-0.869445,2.052406
2022-12-28,-0.722914,-1.129889,,0.0,1.086892,-1.774882,,-1.509162,-0.715073,2.125995
2022-12-29,0.690308,-1.037748,,0.0,0.920416,-1.640548,,-1.354413,-0.535376,2.19923
2022-12-30,0.704509,-1.01971,,0.0,0.717682,-1.546731,,-1.249533,-0.374657,2.237795
2023-01-03,1.459312,-0.778535,,0.0,0.252242,-1.410061,,-1.138091,-0.229571,2.263766
2023-01-04,-0.207959,-1.234385,,0.0,-0.317245,-1.378463,,-1.02072,-0.073734,2.279633
2023-01-05,-0.867506,-1.178656,,0.0,-0.985771,-1.35441,,-0.906394,0.079621,2.282768
2023-01-06,0.1271,-1.168693,,0.0,-1.647703,-1.33178,,-0.745566,0.24055,2.278266
2023-01-09,0.70926,-1.112951,,0.0,-2.012235,-1.287599,,-0.56315,0.419,2.272719
2023-01-10,-0.274047,-1.047449,,0.0,-1.846959,-1.251428,,-0.40418,0.57279,2.255854
2023-01-11,2.07985,-0.219834,,0.0,-1.652229,-1.137071,,-0.22855,0.712705,2.236368
2023-01-12,-0.123435,-0.150253,,0.0,-1.441001,-1.036077,,-0.055846,0.85129,2.213707
2023-01-13,0.941135,-0.182842,,0.0,-1.177515,-0.836468,,0.128931,0.989453,2.188159
2023-01-16,1.818747,-1.24502,,0.0,-0.732937,-0.365368,,0.288746,1.114566,2.159683
2023-01-17,-2.378655,0.254773,,0.0,-0.459046,0.038301,,0.416158,1.235758,2.125004
2023-01-18,-0.29158,0.555216,,0.0,-0.573655,0.543357,,0.577893,1.350014,2.090615
2023-01-19,-2.104158,2.359659,,0.0,-0.901634,1.056595,,0.68516,1.452799,2.057955
2023-01-20,-0.325577,2.020269,,0.0,-1.167166,1.588021,,0.774016,1.53617,2.024684
2023-01-23,1.07688,2.09387,,0.0,-1.69253,2.028234,,0.857168,1.599882,1.991635
2023-01-24,-1.001218,2.091901,,0.0,-1.796058,2.137957,,0.882845,1.654714,1.95649
2023-01-25,-0.280182,1.632871,,0.0,-2.117505,2.0454,,0.910954,1.702607,1.920398
2023-01-26,-0.277412,1.350002,,0.0,-2.009495,1.878033,,0.905762,1.750246,1.887506
2023-01-27,1.345772,1.530441,,0.0,-1.737355,1.867486,,0.914132,1.790562,1.858096
2023-01-30,0.80738,1.509355,,0.0,-1.213971,1.863188,,0.933612,1.830869,1.828002
2023-01-31,1.120701,1.634693,,0.0,-0.363099,1.885551,,0.962241,1.860629,1.79954
2023-02-01,0.114536,1.248321,,0.0,0.763123,1.838038,,0.995267,1.89644,1.774874
2023-02-02,0.622758,1.179194,,0.0,1.617048,1.842358,,1.04895,1.922667,1.750547
2023-02-03,0.020212,0.831018,,0.0,1.848311,1.880072,,1.070123,1.929162,1.727518
2023-02-06,1.156335,1.079438,,0.0,2.147852,1.959967,,1.108292,1.9429,1.707085
2023-02-07,-0.604559,1.09331,,0.0,2.217931,1.981836,,1.16885,1.954648,1.68949
2023-02-08,-1.220627,1.373625,,0.0,1.919579,1.969671,,1.189401,1.94271,1.672521
2023-02-09,0.434306,0.657939,,0.0,1.664338,1.921045,,1.211935,1.92019,1.653349
2023-02-10,-0.287654,0.583657,,0.0,1.474031,1.885851,,1.215865,1.895756,1.635073
2023-02-13,-0.026682,0.360105,,0.0,1.369691,1.83371,,1.235693,1.860858,1.616859
2023-02-14,-1.980875,1.280259,,0.0,0.911072,1.665799,,1.23214,1.814992,1.598739
2023-02-15,-3.127888,3.883782,,0.0,0.849791,1.446746,,1.196093,1.750062,1.580084
2023-02-16,-0.516415,2.993859,,0.0,0.897032,1.228419,,1.157127,1.690516,1.561329
2023-02-17,0.752211,2.222213,,0.0,0.997253,1.127264,,1.152451,1.633614,1.54184
2023-02-20,0.687354,2.002367,,0.0,1.202579,1.075685,,1.137088,1.584275,1.523345
2023-02-21,1.316706,1.934635,,0.0,0.707153,1.054843,,1.129638,1.53622,1.507634
2023-02-22,-0.092394,1.616223,,0.0,0.037647,1.071794,,1.121649,1.489207,1.494713
2023-02-24,-0.29712,1.452313,,0.0,-1.222222,1.091812,,1.11889,1.451447,1.484832
2023-02-27,1.343824,1.632642,,0.0,-2.323638,1.227596,,1.145121,1.412865,1.475581
2023-02-28,0.411502,1.352461,,0.0,-2.158889,1.344165,,1.168461,1.3772,1.465305
2023-03-01,1.019161,1.352378,,0.0,-1.552894,1.506938,,1.208541,1.345024,1.45718
2023-03-02,-1.168811,1.352125,,0.0,-1.536358,1.526007,,1.219012,1.316885,1.449762
2023-03-03,0.687803,1.304161,,0.0,-1.48815,1.610754,,1.239682,1.294987,1.444172
2023-03-06,0.827434,1.262395,,0.0,-1.109026,1.73667,,1.253158,1.279489,1.44083
2023-03-07,-0.033584,1.153964,,0.0,-0.851026,1.839348,,1.271681,1.26933,1.439088
2023-03-09,-0.272286,0.903698,,0.0,-0.577813,1.788047,,1.286371,1.260764,1.439611
2023-03-10,-0.614628,0.886599,,0.0,-0.632855,1.680373,,1.295987,1.251289,1.440951
2023-03-13,-0.332106,0.727905,,0.0,-1.068266,1.603081,,1.304501,1.241796,1.443418
2023-03-14,0.837173,0.783159,,0.0,-1.599339,1.565019,,1.327165,1.232519,1.446146
2023-03-15,-1.172312,1.109546,,0.0,-1.983637,1.412046,,1.333634,1.220215,1.450295
2023-03-16,-0.148705,1.186473,,0.0,-2.349185,1.250704,,1.348299,1.208537,1.455097
2023-03-17,2.247132,3.00302,,0.0,-1.686775,1.488659,,1.420975,1.195751,1.461717
2023-03-20,2.417368,1.649135,,0.0,0.035771,2.133954,,1.535755,1.186061,1.47251
2023-03-21,-0.433694,1.183399,,0.0,1.737558,2.53538,,1.653239,1.186051,1.485524
2023-03-22,-0.593168,1.225936,,0.0,2.328681,2.649045,,1.773553,1.197997,1.501786
2023-03-23,-0.597359,1.268043,,0.0,2.365889,2.606993,,1.893631,1.217566,1.522384
2023-03-24,-0.219002,0.890373,,0.0,2.238352,2.488991,,2.009739,1.239009,1.542465
2023-03-27,1.377678,1.662685,,0.0,2.207293,2.442683,,2.144387,1.263042,1.563914
2023-03-28,-0.369591,1.447475,,0.0,2.124078,2.378566,,2.257834,1.284125,1.58055
2023-03-29,0.284899,0.972688,,0.0,2.0152,2.28255,,2.36021,1.307433,1.594259
2023-03-30,-0.201713,0.911714,,0.0,1.891163,2.183477,,2.454537,1.334936,1.606151
2023-03-31,-0.861405,0.996081,,0.0,1.645425,2.053874,,2.518004,1.35989,1.613661
2023-04-03,0.444228,0.026396,,0.0,1.489097,1.992189,,2.575924,1.382498,1.621238
2023-04-04,-0.12071,-0.085947,,0.0,1.424295,1.924562,,2.613371,1.381458,1.618763
2023-04-05,0.379152,-0.201949,,0.0,1.318721,1.862182,,2.649759,1.371899,1.615477
2023-04-06,-0.467992,-0.183227,,0.0,1.292135,1.80341,,2.676679,1.356999,1.6128
2023-04-07,-0.028547,-0.510724,,0.0,1.232857,1.764076,,2.692931,1.334778,1.609496
2023-04-10,0.945502,-0.652767,,0.0,1.266853,1.766095,,2.708043,1.337418,1.611981
2023-04-11,-0.989409,-0.518819,,0.0,1.365294,1.759119,,2.704996,1.345912,1.61442
2023-04-12,-0.281121,-0.712155,,0.0,1.462534,1.741436,,2.68193,1.360318,1.618442
2023-04-13,-0.330407,-2.575991,,0.0,1.572162,1.751083,,2.655014,1.37274,1.623249
2023-04-14,-0.174891,-2.437719,,0.0,1.658385,1.773398,,2.621398,1.383811,1.628821
2023-04-17,1.207647,-3.418317,,0.0,1.795851,1.78053,,2.590418,1.398947,1.633277
2023-04-18,0.496883,-3.784961,,0.0,1.869584,1.749555,,2.572695,1.412546,1.636854
2023-04-19,-1.084491,-2.733694,,0.0,1.870126,1.714336,,2.546798,1.432772,1.640538
2023-04-20,1.054677,-2.208373,,0.0,1.687977,1.703606,,2.535897,1.453446,1.641236
2023-04-21,-0.582752,-1.953229,,0.0,1.563892,1.697379,,2.520713,1.478724,1.64486
2023-04-24,-0.915661,-1.658812,,0.0,1.312218,1.687868,,2.4946,1.518749,1.650334
2023-04-25,-1.098552,-1.832971,,0.0,1.110527,1.645195,,2.467913,1.561969,1.657883
2023-04-26,-0.933825,-1.577696,,0.0,0.885279,1.603889,,2.43889,1.606906,1.666152
2023-04-27,1.002491,-1.376448,,0.0,0.749309,1.573439,,2.416632,1.653509,1.673301
2023-04-28,-1.131944,-1.154119,,0.0,0.679169,1.539224,,2.384907,1.710086,1.679292
2023-05-02,-2.877895,-0.298811,,0.0,-0.139058,1.490992,,2.337642,1.770925,1.688519
2023-05-03,-2.183979,0.287903,,0.0,-1.458156,1.409097,,2.278181,1.832482,1.697866
2023-05-04,-0.432918,0.358745,,0.0,-2.380703,1.330845,,2.221264,1.887383,1.706796
2023-05-05,0.519614,0.366983,,0.0,-2.477539,1.260447,,2.169194,1.937298,1.717661
2023-05-08,-0.52128,0.461713,,0.0,-2.34368,1.195873,,2.118301,1.994192,1.730678
2023-05-10,0.814057,0.5994,,0.0,-2.05277,1.1501,,2.070912,2.040452,1.739762
2023-05-11,1.8158,0.802205,,0.0,-1.883772,1.118124,,2.037011,2.077169,1.749278
2023-05-12,-1.25049,1.06382,,0.0,-1.792977,1.079958,,2.002482,2.11118,1.759329
2023-05-15,1.573936,1.551907,,0.0,-1.641321,1.090994,,1.976735,2.145512,1.770153
2023-05-16,0.663696,1.57709,,0.0,-1.429629,1.130443,,1.956568,2.16819,1.780483
2023-05-17,-0.111165,1.508953,,0.0,-1.267724,1.168763,,1.93672,2.198899,1.790529
2023-05-18,-0.126571,1.104351,,0.0,-1.111624,1.163129,,1.922997,2.234574,1.802783
2023-05-19,-0.278417,0.946921,,0.0,-1.036424,1.133606,,1.919727,2.280403,1.818417
2023-05-22,0.223992,0.847114,,0.0,-0.945419,1.143734,,1.919077,2.318958,1.835816
2023-05-23,0.325472,0.574107,,0.0,-0.959621,1.124769,,1.916326,2.349127,1.853339
2023-05-24,0.494485,0.541424,,0.0,-0.947814,1.132591,,1.912697,2.373,1.870336
2023-05-25,-0.223275,0.47238,,0.0,-0.930497,1.140384,,1.903206,2.391807,1.884268
2023-05-26,1.112852,0.605112,,0.0,-0.77908,1.267999,,1.898919,2.398701,1.89615
2023-05-29,1.561845,1.074131,,0.0,-0.189519,1.574973,,1.902667,2.387537,1.902499
2023-05-30,-1.219401,1.346963,,0.0,0.909684,1.67155,,1.895223,2.374841,1.911396
2023-05-31,0.508747,1.566377,,0.0,1.975742,1.81419,,1.88879,2.360135,1.917584
2023-06-01,-0.107664,-0.447249,,0.0,2.332679,2.057202,,1.878922,2.340045,1.923173
2023-06-02,-0.503679,-2.307983,,0.0,1.824707,2.306251,,1.872777,2.317877,1.927119
2023-06-05,-1.430481,-1.662377,,0.0,1.645509,2.381278,,1.86051,2.291643,1.930199
2023-06-06,-0.836841,-1.399854,,0.0,0.689824,2.336497,,1.844073,2.262221,1.931007
2023-06-07,0.223588,-1.500095,,0.0,0.162793,2.317744,,1.830444,2.228718,1.929193
2023-06-08,0.303707,-1.478952,,0.0,-0.323815,2.263408,,1.820613,2.194902,1.926821
2023-06-09,-0.329607,-2.060044,,0.0,-0.607245,2.130941,,1.813204,2.159428,1.926139
2023-06-13,1.803576,-1.716752,,0.0,-0.499429,2.132324,,1.814001,2.125635,1.924451
2023-06-14,0.017548,-2.089666,,0.0,-0.129007,2.059959,,1.812991,2.091433,1.923046
2023-06-15,1.26728,-1.672325,,0.0,0.477283,2.003094,,1.820663,2.061872,1.920578
2023-06-16,-0.353467,-1.501007,,0.0,1.150581,1.944475,,1.828532,2.036818,1.918979
2023-06-19,0.250266,-1.371982,,0.0,1.663696,1.905769,,1.829104,2.020102,1.917683
2023-06-20,-0.93646,-1.190224,,0.0,1.776429,1.863172,,1.818201,1.999419,1.914199
2023-06-21,0.300115,-1.066691,,0.0,1.849026,1.831275,,1.809798,1.977573,1.909696
2023-06-22,-0.552809,-0.922622,,0.0,1.858662,1.791937,,1.801932,1.949614,1.904056
2023-06-23,-1.227885,-0.590115,,0.0,1.222731,1.729957,,1.792569,1.921506,1.8967
2023-06-26,-1.789407,0.060781,,0.0,0.354348,1.654623,,1.778617,1.888563,1.88939
2023-06-27,0.636726,-0.077779,,0.0,-0.429857,1.585178,,1.761748,1.856008,1.880245
2023-06-28,0.091949,-0.85805,,0.0,-1.08072,1.488079,,1.746363,1.826854,1.869579
2023-06-29,0.54659,-1.411709,,0.0,-1.405155,1.455493,,1.731613,1.7982,1.856752
2023-06-30,-0.148311,-1.682147,,0.0,-1.6892,1.418439,,1.717313,1.7671,1.843205
2023-07-03,-0.354306,-1.607777,,0.0,-1.75747,1.383813,,1.705545,1.737704,1.830563
2023-07-04,0.508772,-1.394097,,0.0,-1.851726,1.371637,,1.693593,1.706135,1.815747
2023-07-05,-0.463246,-1.817958,,0.0,-1.769374,1.387523,,1.681303,1.682419,1.801498
2023-07-06,0.431469,-1.841024,,0.0,-1.511627,1.437987,,1.669216,1.658524,1.786276
2023-07-07,0.338848,-1.684596,,0.0,-1.318029,1.488135,,1.659963,1.635626,1.77161
2023-07-10,0.914248,-1.415513,,0.0,-0.97662,1.54815,,1.653211,1.617541,1.758911
2023-07-11,-0.207366,-1.3187,,0.0,-0.662614,1.618126,,1.642511,1.59273,1.744883
2023-07-12,1.715713,-1.864225,,0.0,-0.1339,1.66525,,1.638874,1.567712,1.73133
2023-07-13,-0.95812,-1.4785,,0.0,0.651492,1.687753,,1.633706,1.544985,1.717527
2023-07-14,0.726554,-1.763854,,0.0,1.504031,1.687387,,1.630523,1.522282,1.70392
2023-07-17,0.546311,-1.526733,,0.0,2.091546,1.704092,,1.628382,1.495954,1.689551
2023-07-18,1.655783,-0.944329,,0.0,2.301503,1.740506,,1.626098,1.465431,1.67316
